Item Code,0
30161803SD00171,0.5
30161803SD00108,0.0
30161803SD00653,0.5
30161803SD00655,0.25
30161803SD00980,0.0
30161803SD00858,0.0
30161803SD00279,0.0
30161803SD00098,0.0
30161803SD00207,0.0
30161803SD00025,1.0
30161803SD00637,0.0
30161803SD00826,0.6666666666666666
30161803SD00819,0.0
30161803SD00802,0.0
30161803SD00337,0.0
30161803SD00028,0.09090909090909091
30161803SD00981,0.5
30161803SD00344,0.2857142857142857
30161803SD00280,0.0
30161803SD00334,0.2857142857142857
30161803SD00332,0.0
30161803SD00664,0.0
30161803SD00829,0.3333333333333333
30161803SD00650,0.4
30161803SD00335,0.0
30161803SD00983,0.1875
30161803SD00209,0.25
30161803SD00398,0.0
30161803SD00828,0.0
30161803SD00024,0.0
30161803SD00992,0.2
30161803SD00072,0.3333333333333333
30161803SD00087,0.0
30161803SD00391,0.2
30161803SD00397,0.2
30161803SD00663,0.0
30161803SD00173,0.0
30161803SD00281,1.0
30161803SD00068,0.0
30161803SD00654,0.3333333333333333
30161803SD00206,0.2
30161803SD00110,0.0
30161803SD00029,0.0
30161803SD00339,0.0
30161803SD00205,0.3333333333333333
30161803SD00661,0.25
30161803SD00222,0.5
30161803SD00835,0.14285714285714285
30161803SD01023,1.0
56101597SD00065,0.0
30161803SD00349,0.25
30161803SD00073,0.0
30161803SD00801,0.2
30161803SD01010,0.0
30161803SD00859,1.0
30161803SD00062,0.0
30161803SD00093,0.0
30161803SD00728,0.0
30161803SD00852,0.0
56121403SD00230,0.0
30161803SD01011,0.0
30161803SD01036,0.0
30161803SD01008,0.0
30161803SD00993,0.0
30161803SD00841,0.0
30161803SD00849,0.0
30161803SD00399,0.0
30161803SD00714,0.0
30161803SD00346,0.1
30161803SD00390,0.3333333333333333
30161803SD00782,0.0
30161803SD00049,0.0
30161803SD00815,0.0
30161803SD00458,0.0
30161803SD00253,0.0
30161803SD00338,0.0
30161803SD00092,1.0
30161803SD00696,0.0
30161803SD00846,0.0
30161803SD00840,0.0
30161803SD00843,0.0
30161803SD00796,0.0
30161803SD00208,0.0
30161803SD00671,0.0
30161803SD00309,1.0
30161803SD01009,0.0
30161803SD00095,0.0
30161803SD00083,0.0
30161803SD00078,0.0
30161803SD00131,0.0
30161803SD00695,0.25
30161803SD00315,0.0
30161803SD00800,0.0
30161803SD00805,0.0
30161803SD00844,0.0
30161803SD01007,0.0
30161803SD00176,0.0
30161803SD00662,0.0
30161803SD00113,0.0
30161803SD00836,0.0
30161803SD00694,0.0
30161803SD00080,0.0
30161803SD00077,0.0
30161803SD00842,0.0
30161803SD00336,0.0
30161803SD00784,0.0
30161803SD00330,0.0
30161803SD00860,0.0
30161803SD00676,0.0
30161803SD00170,0.3333333333333333
30161803SD00798,0.2
30161803SD01035,0.0
30161803SD00219,0.0
30161803SD00126,0.0
30161803SD00679,0.0
30161803SD00834,0.0
30161803SD00794,0.2
30161803SD00251,0.0
30161803SD00058,0.0
30161803SD00101,0.0
30161803SD00839,0.0
30161803SD00033,0.0
30161803SD00125,0.0
30161803SD00127,0.0
30161803SD00995,0.0
30161803SD00333,0.0
30161803SD00684,0.0
30161803SD00848,0.0
30161803SD00109,0.0
30161803SD00326,0.0
30161803SD00082,0.25
30161803SD00681,0.0
30161803SD00099,0.0
30161803SD00085,0.0
30161803SD00235,0.0
30161803SD00803,0.0
30161803SD00111,0.0
30161803SD00331,0.0
30161803SD00827,0.0
30161803SD00236,0.0
30161803SD00982,0.0
30161803SD00177,0.0
30161803SD00682,0.0
30161803SD00797,0.0
30161803SD00063,0.0
30161803SD00670,0.0
30161803SD01024,0.0
30161803SD00686,0.0
30161803SD00248,0.0
30161803SD00041,0.0
30161803SD00838,0.0
30161803SD00119,0.0
30161803SD00328,0.0
30161803SD00816,0.0
30161803SD00305,0.0
30161803SD00042,0.0
30161803SD00067,0.0
30161803SD00116,0.0
30161803SD00847,0.0
30161803SD00665,0.0
30161803SD00175,0.0
30161803SD00845,0.0
30161803SD00674,0.0
30161803SD00327,0.0
30161803SD00329,0.0
30161803SD00115,0.0
30161803SD00433,0.0
30161803SD00174,0.0
30161803SD00156,0.0
30161803SD00763,0.0
30161803SD00837,0.0
30161803SD01000,0.0
30161803SD00316,0.0
30161803SD00394,0.0
30161803SD00307,0.0
30161803SD00989,0.0
30161803SD00325,0.0
30161803SD00121,0.0
30161803SD01028,0.0
30161803SD00814,0.0
30161803SD00988,0.0
30161803SD00221,0.0
30161803SD00780,0.0
30161803SD00817,0.0
30161803SD00106,0.0
30161803SD00791,0.0
30161803SD00818,0.0
30161803SD00252,0.0
30161803SD00132,0.0
30161803SD00673,0.0
30161803SD00799,0.0
30161803SD00123,0.0
30161803SD00658,0.0
30161803SD00793,0.0
30161803SD00031,0.0
30161803SD00065,0.0
30161803SD00769,0.0
30161803SD00804,0.0
30161803SD00685,0.0
30161803SD00232,0.0
30161803SD00678,0.0
30161803SD00112,0.0
30161803SD00820,0.0
30161803SD01033,0.0
30161803SD00851,0.0
30161803SD01027,0.0
30161803SD00178,0.0
30161803SD00057,0.0
30161803SD00479,0.0
30161803SD00790,0.0
30161803SD00070,0.0
30161803SD00027,0.0
30161803SD00792,0.0
30161803SD00032,0.0
30161803SD00850,0.0
30161803SD01037,0.0
30161803SD00120,0.0
30161803SD00107,0.0
30161803SD00781,0.0
30161803SD00172,0.0
30161803SD00117,0.0
30161803SD00821,0.0
30161803SD00693,0.0
30161803SD00856,0.0
30161803SD00857,0.0
30161803SD00677,0.0
30161803SD00179,0.0
30161803SD00395,0.0
30161803SD00034,0.0
30161803SD00999,0.0
30161803SD00050,0.0
30161803SD00317,0.0
30161803SD00861,0.0
30161803SD00396,0.0
30161803SD01031,0.0
30161803SD00237,0.0
30161803SD00088,0.0
30161803SD00770,0.0
30161803SD00044,0.0
30161803SD00128,0.0
30161803SD00118,0.0
30161803SD00762,0.0
30161803SD00795,0.0
30161803SD00060,0.0
30161803SD01030,0.0
30161803SD00764,0.0
30161803SD00075,0.0
30161803SD01025,0.0
30161803SD00052,0.0
30161803SD00090,0.0
56101531SD00015,0.0
30161803SD00998,0.0
30161803SD00997,0.0
30161803SD01032,0.0
56101531SD00014,0.0
30161803SD00994,0.0
30161803SD01034,0.0
30161803SD01001,0.0
30161803SD00129,0.0
30161803SD00991,0.0
30161803SD00855,0.0
30161803SD01003,0.0
30161803SD00036,0.0
30161803SD00990,0.0
30161803SD00996,0.0
30161803SD01026,0.0
30161803SD01029,0.0
30161803SD00030,0.0
30161803SD01004,0.0
30161803SD01002,0.0
30161803SD00308,0.0
30161803SD00081,0.0
30161803SD00102,0.0
30161803SD00492,0.0
30161803SD00660,0.0
30161803SD00667,0.0
30161803SD00752,0.0
30161803SD00775,0.0
30161803SD00746,0.0
30161803SD00727,0.0
30161803SD00760,0.0
30161803SD00275,0.0
30161803SD00076,0.0
30161803SD00753,0.0
30161803SD00096,0.0
30161803SD00751,0.0
30161803SD00756,0.0
30161803SD00774,0.0
30161803SD00086,0.0
30161803SD00750,0.0
30161803SD00045,0.0
30161803SD00745,0.0
30161803SD00754,0.0
30161803SD00755,0.0
30161803SD00122,0.0
30161803SD00669,0.0
30161803SD00757,0.0
30161803SD00091,0.0
30161803SD00066,0.0
30161803SD00692,0.0
30161803SD00749,0.0
30161803SD00071,0.0
30161803SD00037,0.0
30161803SD00393,0.0
30161803SD00400,0.0
30161803SD00124,0.0
30161803SD00277,0.0
30161803SD00691,0.0
30161803SD00747,0.0
30161803SD00053,0.0
30161803SD00191,0.0
30161803SD00748,0.0
30161803SD00061,0.0
30161803SD00200,0.0
30161803SD00672,0.0
30161803SD00675,0.0
